single_alert_amount_pct,single_alert_amount_abs,single_alert_t_value,alert_summary_status,single_alert_new_value,single_alert_prev_value,single_alert_status,target,"single_alert_series_signature_tags_bytecode-cached, cold, fission, webrender","single_alert_series_signature_tags_bytecode-cached, fission, warm, webrender","single_alert_series_signature_tags_cold, fission, interactive, webrender","single_alert_series_signature_tags_cold, fission, webrender","single_alert_series_signature_tags_cold, webrender","single_alert_series_signature_tags_fission, warm, webrender","single_alert_series_signature_tags_fission, webrender","single_alert_series_signature_tags_warm, webrender",single_alert_series_signature_tags_webrender,single_alert_manually_created_True,single_alert_series_signature_suite_freq
4.64,-0.39,9.78,2.0,7.94,8.33,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.25,0.29,7.15,3.0,9.25,8.96,3.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
4.4,0.42,7.29,4.0,9.93,9.51,4.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
15.79,-1.61,36.82,2.0,8.6,10.21,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
5.33,0.46,10.73,2.0,9.19,8.72,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.67,0.32,1000.0,4.0,9.08,8.75,4.0,0,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
7.87,-0.73,17.14,6.0,8.52,9.25,4.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.65,3.0,1000.0,2.0,116.0,113.0,2.0,1,False,False,False,False,False,False,False,False,False,False,0.009227861470898883
2.7,3.0,1000.0,2.0,114.0,111.0,2.0,1,False,False,False,False,False,False,False,False,False,False,0.009227861470898883
11.0,12.58,12.0,2.0,127.0,114.42,2.0,1,False,False,False,False,False,False,False,False,False,False,0.009227861470898883
228.89,924.92,14.71,2.0,1329.0,404.08,2.0,1,False,False,False,False,False,False,False,False,False,False,0.001667685807993774
95.7,-240.78,217.86,2.0,10.82,251.61,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.35,0.3,10.88,4.0,12.95,12.66,4.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
15.26,-2.09,42.33,2.0,11.63,13.72,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.92,0.47,9.66,2.0,12.34,11.87,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
4.41,-0.55,1000.0,6.0,11.82,12.37,4.0,1,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
4.08,-0.5,14.51,5.0,11.84,12.34,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.81,0.45,11.64,2.0,12.24,11.79,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
8.39,-1.03,13.68,6.0,11.21,12.24,4.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.37,-0.39,11.64,2.0,11.15,11.54,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.42,3.56,7.87,2.0,150.56,147.0,2.0,0,False,False,False,False,False,False,True,False,False,False,0.0008894324309300128
2.26,3.76,9.52,4.0,170.01,166.25,4.0,0,False,False,False,False,False,False,True,False,False,False,0.0008894324309300128
95.96,-243.45,545.57,2.0,10.24,253.69,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.64,-0.28,9.17,2.0,10.29,10.57,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
8.85,0.95,19.41,2.0,11.72,10.77,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.48,0.29,8.09,3.0,12.08,11.79,3.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.17,0.26,9.81,2.0,12.13,11.87,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
0.93,0.12,1000.0,4.0,12.68,12.57,4.0,0,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
2.35,0.29,7.37,2.0,12.75,12.46,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.23,0.29,9.41,2.0,13.51,13.21,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
15.03,-2.12,1000.0,6.0,11.98,14.1,4.0,1,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
14.76,-2.08,34.57,2.0,12.0,14.08,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.31,0.28,7.19,3.0,12.36,12.08,3.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
1.2,0.15,1000.0,4.0,12.36,12.21,4.0,0,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
0.71,0.09,1000.0,5.0,12.43,12.34,4.0,0,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
2.0,0.25,8.15,3.0,12.55,12.3,3.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
9.79,-1.22,33.62,6.0,11.23,12.45,4.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
1.92,0.22,1000.0,4.0,11.42,11.2,4.0,0,False,False,False,False,False,False,True,False,False,True,0.005670131747178831
2.09,0.23,7.22,3.0,11.43,11.19,3.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.53,0.29,7.71,2.0,11.72,11.44,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
3.35,-0.4,10.75,2.0,11.43,11.82,2.0,1,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
4.5,0.52,9.55,2.0,11.97,11.45,2.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.9,0.34,7.65,4.0,11.89,11.55,4.0,0,False,False,False,False,False,False,True,False,False,False,0.005670131747178831
2.69,4.39,9.49,4.0,167.51,163.13,4.0,0,False,False,False,False,False,False,True,False,False,False,0.0008894324309300128
4.57,8.92,11.72,4.0,204.17,195.24,2.0,0,False,False,False,False,False,False,True,False,False,False,0.0008894324309300128
99.73,-638.06,7.06,3.0,1.75,639.81,3.0,0,False,False,False,False,False,False,False,False,False,False,0.005503363166379454
2045.48,509.67,8.36,3.0,534.58,24.92,3.0,1,False,False,False,False,False,False,False,False,False,False,0.005503363166379454
187.95,889.0,11.31,2.0,1362.0,473.0,2.0,1,False,False,False,False,False,False,False,False,False,False,0.001667685807993774
2412.12,1244.25,7.11,3.0,1295.83,51.58,3.0,1,False,False,False,False,False,False,False,False,False,False,0.005503363166379454
3284.05,960.58,9.49,3.0,989.83,29.25,3.0,1,False,False,False,False,False,False,False,False,False,False,0.005503363166379454
99.93,-1001.42,8.31,3.0,0.67,1002.08,3.0,0,False,False,False,False,False,False,False,False,False,False,0.005503363166379454
20.47,-4.16,1000.0,4.0,16.17,20.33,4.0,0,False,False,False,False,False,False,False,False,False,True,0.0011673800655956417
20.71,-4.22,36.67,2.0,16.15,20.37,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
74.21,-11.67,62.46,4.0,4.06,15.73,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
5.79,-0.74,11.29,5.0,12.02,12.76,4.0,1,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
16.86,-0.57,10.05,4.0,2.79,3.35,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0004447162154650064
18.11,-0.61,162.22,4.0,2.74,3.35,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0004447162154650064
22.46,0.62,124.19,5.0,3.36,2.74,4.0,1,False,False,False,False,False,False,False,False,False,False,0.0004447162154650064
22.65,-4.64,20.47,2.0,15.84,20.48,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
74.63,-11.88,156.3,4.0,4.04,15.92,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
13.36,0.8,7.66,2.0,6.75,5.95,2.0,0,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
5.37,0.14,1000.0,5.0,2.72,2.58,4.0,1,False,False,False,False,False,False,False,False,False,True,0.000555895269331258
4.32,0.11,7.82,2.0,2.72,2.61,2.0,1,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
4.8,-0.13,8.95,4.0,2.57,2.7,4.0,0,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
5.26,-0.14,1000.0,4.0,2.46,2.59,4.0,0,False,False,False,False,False,False,False,False,False,True,0.000555895269331258
5.49,-0.14,10.45,2.0,2.46,2.6,2.0,0,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
1.75,-0.04,1000.0,4.0,2.42,2.47,4.0,0,False,False,False,False,False,False,False,False,False,True,0.000555895269331258
3.37,-0.08,8.54,2.0,2.38,2.46,2.0,0,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
21.36,-4.32,14.9,2.0,15.91,20.24,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
74.82,-11.99,159.84,4.0,4.04,16.03,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
14.15,0.88,9.18,2.0,7.06,6.18,2.0,0,False,False,False,False,False,False,False,False,False,False,0.000555895269331258
7.77,235.03,12.27,2.0,3258.3,3023.26,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0002223581077325032
6.75,225.74,10.27,2.0,3569.2,3343.47,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0002223581077325032
5.67,0.47,7.29,2.0,8.8,8.33,2.0,1,False,False,False,False,False,False,False,False,False,False,0.000833842903996887
5.08,0.43,7.75,5.0,8.91,8.47,4.0,1,False,False,False,False,False,False,False,False,False,False,0.000833842903996887
10.04,-0.89,12.62,5.0,8.0,8.89,4.0,0,False,False,False,False,False,False,False,False,False,False,0.000833842903996887
2.98,-30.52,9.13,4.0,994.58,1025.11,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0005003057423981322
9.17,27.05,7.2,6.0,321.84,294.79,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
11.81,38.61,7.76,2.0,365.59,326.98,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
18.15,-1.75,9.44,5.0,7.9,9.65,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.97,1.56,9.07,6.0,27.74,26.18,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
26.56,-1.66,21.82,5.0,4.6,6.27,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.07,-9.36,7.01,4.0,295.25,304.61,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
12.0,-1.2,8.04,2.0,8.81,10.01,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
14.15,-1.43,13.22,5.0,8.69,10.12,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
11.45,-1.75,7.92,2.0,13.52,15.27,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
12.46,-1.9,12.5,2.0,13.33,15.23,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.92,-28.81,7.81,2.0,458.05,486.86,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.75,23.68,8.15,5.0,435.09,411.42,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
12.52,-54.35,22.37,2.0,379.74,434.09,3.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
13.95,53.5,22.35,5.0,436.98,383.48,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.54,113.36,14.78,5.0,1301.4,1188.04,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
12.8,-1.82,7.02,5.0,12.39,14.2,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
15.62,1.91,8.43,5.0,14.16,12.25,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
15.58,-2.21,10.89,2.0,11.96,14.16,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
15.56,-2.16,15.17,5.0,11.72,13.88,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.57,-21.36,11.07,2.0,361.92,383.29,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.14,-11.72,7.22,2.0,360.92,372.63,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.52,13.43,7.36,6.0,547.11,533.68,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.29,40.54,15.96,6.0,685.45,644.91,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.36,-19.9,7.13,5.0,572.92,592.82,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.14,-46.59,16.87,4.0,525.49,572.08,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.32,43.85,15.17,6.0,570.84,526.98,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
37.0,212.06,21.42,6.0,785.19,573.13,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.67,-72.07,18.0,4.0,759.0,831.07,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.43,-72.02,17.09,4.0,691.86,763.88,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.31,-56.68,16.53,4.0,625.75,682.43,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.66,-22.91,7.1,2.0,603.25,626.16,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.89,7.39,10.03,6.0,197.64,190.25,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
24.03,49.09,57.4,6.0,253.33,204.24,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.09,5.01,7.13,5.0,244.72,239.71,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.34,22.97,8.55,6.0,298.48,275.51,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
11.24,-33.15,9.98,5.0,261.73,294.87,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
20.02,59.15,8.48,5.0,354.6,295.45,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
19.43,-66.93,9.82,5.0,277.58,344.51,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.67,-26.04,7.32,2.0,243.17,269.21,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.36,-10.45,1000.0,4.0,229.43,239.88,4.0,0,False,False,False,False,False,False,False,False,False,True,0.20090055033631662
4.42,-10.63,8.37,2.0,230.14,240.78,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.36,-6.45,7.9,4.0,95.04,101.49,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
58.58,0.6,28.61,5.0,1.61,1.02,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.86,0.9,7.6,5.0,11.06,10.16,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.92,-0.86,17.21,4.0,10.03,10.9,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.71,3.6,11.36,5.0,50.24,46.65,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.24,-1.64,7.21,4.0,48.92,50.56,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.78,-1.77,7.66,2.0,44.96,46.72,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
76.35,668.13,87.53,7.0,1543.24,875.11,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.44,114.4,8.21,7.0,1652.73,1538.33,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
52.87,-879.48,139.19,2.0,784.13,1663.61,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.52,-19.62,8.07,6.0,757.55,777.17,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
16.94,129.98,13.42,5.0,897.32,767.34,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.69,-85.99,9.49,5.0,801.82,887.81,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.44,-18.71,7.29,2.0,749.47,768.18,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.53,46.94,7.41,5.0,765.65,718.71,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
19.74,-153.24,52.8,4.0,622.99,776.23,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
120.87,801.79,22.72,7.0,1465.13,663.34,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.43,137.53,9.35,7.0,1595.47,1457.94,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
71.44,-1149.82,46.58,4.0,459.71,1609.54,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
49.15,216.71,30.78,7.0,657.61,440.9,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
30.5,-201.27,17.25,5.0,458.69,659.95,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
62.52,271.33,29.46,5.0,705.32,433.99,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
11.37,1.12,9.2,5.0,10.96,9.84,2.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
